cik,institution,last_accesion_number,last_report_period,last_filing_date,total_value,total_holding,updated_on
1664847,"Armbruster Capital Management, Inc.",0001140361-24-005028,2023-12-31,2024-02-01,439080142,101,2024-04-04 03:42:30.223997
1498383,"Asset Allocation & Management Company, LLC",0001498383-24-000001,2023-12-31,2024-02-09,149401,49,2024-04-04 03:42:30.223997
1388168,"Atlas Brown,Inc.",0001388168-24-000001,2023-12-31,2024-01-18,241269010,189,2024-04-04 03:42:30.223997
1769288,Atwater Malick LLC,0001214659-24-000595,2023-12-31,2024-01-11,255148456,70,2024-04-04 03:42:30.223997
1599868,"Avior Wealth Management, LLC",0001599868-24-000001,2023-12-31,2024-01-30,1650249709,1645,2024-04-04 03:42:30.223997
1450935,B & T Capital Management DBA Alpha Capital Management,0001450935-24-000001,2023-12-31,2024-01-17,483945047,112,2024-04-04 03:42:30.223997
1964810,"B.O.S.S. Retirement Advisors, LLC",0001085146-24-000059,2023-12-31,2024-01-08,440869115,225,2024-04-04 03:42:30.223997
1911876,BSN Capital Partners Ltd,0001911876-24-000004,2023-12-31,2024-01-25,1847662622,13,2024-04-04 03:42:30.223997
1611848,"BTC Capital Management, Inc.",0001085146-23-003768,2023-09-30,2023-10-17,866289356,605,2024-04-04 03:42:30.223997
1666470,Baker Chad R,0001666470-24-000001,2023-12-31,2024-01-22,444386270,53,2024-04-04 03:42:30.223997
1511098,Baskin Financial Services Inc.,0001511098-24-000001,2023-12-31,2024-01-23,1107695,51,2024-04-04 03:42:30.223997
1600152,Bellecapital International Ltd.,0001600152-24-000001,2023-12-31,2024-01-22,441812305,157,2024-04-04 03:42:30.223997
1535172,"Berkshire Money Management, Inc.",0001398344-24-002289,2023-12-31,2024-02-08,751371995,40,2024-04-04 03:42:30.223997
1898145,Brewster Financial Planning LLC,0001898145-24-000001,2023-12-31,2024-01-17,110557348,16,2024-04-04 03:42:30.223997
1840084,"Brown Miller Wealth Management, LLC",0001840084-24-000001,2023-12-31,2024-01-18,200061,123,2024-04-04 03:42:30.223997
1664741,Brown University,0000904454-24-000132,2023-12-31,2024-02-13,276891982,8,2024-04-04 03:42:30.223997
1786411,"Carolina Wealth Advisors, LLC",0001437749-24-001931,2023-12-31,2024-01-23,192988348,248,2024-04-04 03:42:30.223997
1767302,"Cedar Brook Financial Partners, LLC",0001767302-24-000001,2023-12-31,2024-01-12,449975170,419,2024-04-04 03:42:30.223997
1802291,Columbia Trust Co 01012016,0001420506-24-000034,2023-12-31,2024-01-17,221390413,262,2024-04-04 03:42:30.223997
1486083,"Corundum Group, Inc.",0001486083-24-000001,2023-12-31,2024-01-24,199448790,100,2024-04-04 03:42:30.223997
1739728,"CreativeOne Wealth, LLC",0001739728-24-000002,2023-12-31,2024-02-09,1561971,938,2024-04-04 03:42:30.223997
1900406,Cross Staff Investments Inc,0001900406-24-000001,2023-12-31,2024-02-02,112899446,114,2024-04-04 03:42:30.223997
887777,DAVENPORT & Co LLC,0001085146-24-000397,2023-12-31,2024-01-23,14725249245,1064,2024-04-04 03:42:30.223997
1126395,EASTERN BANK,0001126395-24-000002,2023-12-31,2024-01-25,2202692088,477,2024-04-04 03:42:30.223997
1143261,"EQUITEC PROPRIETARY MARKETS, LLC",0001420506-24-000087,2023-12-31,2024-01-29,135199863,109,2024-04-04 03:42:30.223997
1802387,"Elevated Capital Advisors, LLC",0001802387-24-000001,2023-12-31,2024-01-09,319687798,174,2024-04-04 03:42:30.223997
1731497,Ellenbecker Investment Group,0001731497-24-000001,2023-12-31,2024-02-01,431801,97,2024-04-04 03:42:30.223997
1845743,"FIRETHORN WEALTH PARTNERS, LLC",0001845743-24-000001,2023-12-31,2024-01-25,152544187,145,2024-04-04 03:42:30.223997
1691766,"FLAGSHIP HARBOR ADVISORS, LLC",0001691766-24-000001,2023-12-31,2024-01-10,1375143397,625,2024-04-04 03:42:30.223997
1927129,FORTE ASSET MANAGEMENT LLC,0001927129-24-000001,2023-12-31,2024-01-31,146327470,55,2024-04-04 03:42:30.223997
1342396,FOUNDERS FINANCIAL SECURITIES LLC,0001062993-24-002029,2023-12-31,2024-02-06,901132913,367,2024-04-04 03:42:30.223997
1697375,Farmers & Merchants Trust Co of Chambersburg PA,0001697375-24-000001,2023-12-31,2024-01-23,195859,431,2024-04-04 03:42:30.223997
1899030,Fifth Third Wealth Advisors LLC,0000950123-24-000068,2023-12-31,2024-01-08,307906738,169,2024-04-04 03:42:30.223997
1641438,Financial Enhancement Group LLC,0001641438-24-000003,2023-12-31,2024-01-18,567759170,111,2024-04-04 03:42:30.223997
1731221,Financial Services Advisory Inc,0001705819-24-000020,2023-12-31,2024-02-09,349676211,86,2024-04-04 03:42:30.223997
1876326,Five Oceans Advisors,0001876326-24-000001,2023-12-31,2024-01-22,178742562,173,2024-04-04 03:42:30.223997
1918707,Fortune 45 LLC,0001172661-24-000516,2023-12-31,2024-02-07,109362094,24,2024-04-04 03:42:30.223997
1598611,Friedenthal Financial,0001598611-24-000001,2023-12-31,2024-01-29,153309419,228,2024-04-04 03:42:30.223997
1056488,GARRISON BRADFORD & ASSOCIATES INC,0001056488-24-000001,2023-12-31,2024-01-25,90651,31,2024-04-04 03:42:30.223997
1963319,"GEM Asset Management, LLC",0000905729-24-000032,2023-12-31,2024-02-09,144064129,78,2024-04-04 03:42:30.223997
1401561,"GHP Investment Advisors, Inc.",0001140361-24-004068,2023-12-31,2024-01-26,1850452210,846,2024-04-04 03:42:30.223997
1300979,"Genesis Investment Management, LLP",0001172661-24-000394,2023-12-31,2024-01-30,510189922,14,2024-04-04 03:42:30.223997
1790782,"Gyon Technologies Capital Management, LP",0001420506-24-000145,2023-12-31,2024-02-06,0,1,2024-04-04 03:42:30.223997
1802635,H&H Retirement Design & Management INC,0001802635-24-000001,2023-12-31,2024-02-09,158756690,61,2024-04-04 03:42:30.223997
1079112,HOWLAND CAPITAL MANAGEMENT LLC,0001079112-24-000001,2023-12-31,2024-01-23,1892350633,249,2024-04-04 03:42:30.223997
1767121,"Hillcrest Wealth Advisors - NY, LLC",0001214659-24-000705,2023-12-31,2024-01-12,181426434,45,2024-04-04 03:42:30.223997
1984555,"Impact Partnership Wealth, LLC",0001984555-24-000001,2023-12-31,2024-02-14,273610073,836,2024-04-04 03:42:30.223997
1767868,"Inscription Capital, LLC",0001767868-24-000001,2023-12-31,2024-01-18,365890048,214,2024-04-04 03:42:30.223997
1665337,"Integrated Investment Consultants, LLC",0001665337-24-000001,2023-12-31,2024-01-23,379156120,111672,2024-04-04 03:42:30.223997
1910364,"Intrinsic Value Partners, LLC",0001910364-24-000001,2023-12-31,2024-02-07,85746475,53,2024-04-04 03:42:30.223997
1919344,"KFG WEALTH MANAGEMENT, LLC",0001919344-24-000001,2023-12-31,2024-01-31,219173678,131,2024-04-04 03:42:30.223997
1723223,"KILEY JUERGENS WEALTH MANAGEMENT, LLC",0001172661-24-000398,2023-12-31,2024-01-30,298921114,65,2024-04-04 03:42:30.223997
764112,KIRR MARBACH & CO LLC /IN/,0000764112-24-000001,2023-12-31,2024-01-30,381163469,53,2024-04-04 03:42:30.223997
1764970,"Kozak & Associates, Inc.",0001764970-24-000002,2023-12-31,2024-01-17,315388236,369,2024-04-04 03:42:30.223997
1013701,LAWSON KROEKER INVESTMENT MANAGEMENT INC/NE,0001013701-24-000001,2023-12-31,2024-01-29,487201398,86,2024-04-04 03:42:30.223997
1860063,"Lauer Wealth, LLC",0001754960-24-000060,2023-12-31,2024-01-29,107982956,45,2024-04-04 03:42:30.223997
1731447,Leonard Rickey Investment Advisors P.L.L.C.,0001420506-24-000047,2023-12-31,2024-01-23,337372860,85,2024-04-04 03:42:30.223997
1800533,Lionsbridge Wealth Management LLC,0001172661-24-000222,2023-12-31,2024-01-16,125117672,52,2024-04-04 03:42:30.223997
1537191,Louisiana State Employees Retirement System,0001537191-24-000002,2023-12-31,2024-01-29,4813884815,1611,2024-04-04 03:42:30.223997
320376,MCRAE CAPITAL MANAGEMENT INC,0001172661-24-000293,2023-12-31,2024-01-22,399733628,96,2024-04-04 03:42:30.223997
1843358,"Mach-1 Financial Group, LLC",0001172661-24-000460,2023-12-31,2024-02-05,263648200,224,2024-04-04 03:42:30.223997
1697300,"Meridian Wealth Management, LLC",0001697300-24-000002,2023-12-31,2024-02-08,1566218199,592,2024-04-04 03:42:30.223997
1967193,Midwest Financial Group LLC,0001085146-24-000490,2023-12-31,2024-01-25,133989000,100,2024-04-04 03:42:30.223997
1767500,"Nalls Sherbakoff Group, LLC",0001437749-23-028423,2023-09-30,2023-10-17,102785879,474,2024-04-04 03:42:30.223997
1961742,New Hampshire Trust,0001961742-24-000001,2023-12-31,2024-01-12,415937737,302,2024-04-04 03:42:30.223997
1731466,"New Potomac Partners, LLC",0001940416-24-000002,2023-12-31,2024-01-19,168075424,86,2024-04-04 03:42:30.223997
1879757,"Newbridge Financial Services Group, Inc.",0001879757-24-000005,2023-12-31,2024-03-28,204681783,1121,2024-04-04 03:42:30.223997
1729847,"Nikulski Financial, Inc.",0001729847-24-000001,2023-12-31,2024-02-01,273124863,134,2024-04-04 03:42:30.223997
1693032,Northland Capital Management LLC,0001693032-24-000002,2023-12-31,2024-01-24,149564921,32,2024-04-04 03:42:30.223997
1773830,"PATRIOT INVESTMENT MANAGEMENT GROUP, INC.",0001085146-24-000269,2023-12-31,2024-01-17,1172152208,231,2024-04-04 03:42:30.223997
712011,PLANNING ALTERNATIVES LTD /ADV,0000905729-24-000020,2023-12-31,2024-01-23,570949118,49,2024-04-04 03:42:30.223997
1899703,"Paladin Advisory Group, LLC",0001899703-24-000001,2023-12-31,2024-01-31,121138274,228,2024-04-04 03:42:30.223997
1965810,Park Place Capital Corp,0001162044-24-000082,2023-12-31,2024-01-24,251074078,853,2024-04-04 03:42:30.223997
1697360,"Perennial Advisors, LLC",0001697360-24-000001,2023-12-31,2024-01-25,406959209,116,2024-04-04 03:42:30.223997
1855835,Piscataqua Savings Bank,0001855835-24-000001,2023-12-31,2024-01-22,107084102,466,2024-04-04 03:42:30.223997
1844250,"Purus Wealth Management, LLC",0001172661-24-000132,2023-12-31,2024-01-09,172569216,122,2024-04-04 03:42:30.223997
1810224,"Quantitative Strategies, Inc.",0001810224-24-000001,2023-12-31,2024-02-12,164962006,20,2024-04-04 03:42:30.223997
1598352,"R.H. Dinel Investment Counsel, Inc.",0001598352-24-000001,2023-12-31,2024-01-11,146409,55,2024-04-04 03:42:30.223997
1728355,RAINEY & RANDALL INVESTMENT MANAGEMENT INC.,0001705819-24-000012,2023-12-31,2024-02-01,392111466,46,2024-04-04 03:42:30.223997
1919283,ROB Exploration LLC,0001104659-24-005895,2023-12-31,2024-01-23,83108900,1,2024-04-04 03:42:30.223997
200648,ROMANO BROTHERS AND COMPANY,0001754960-24-000055,2023-12-31,2024-01-29,671552033,302,2024-04-04 03:42:30.223997
1844571,Rempart Asset Management Inc.,0001844571-24-000001,2023-12-31,2024-01-04,484266713,39,2024-04-04 03:42:30.223997
1735445,Rheos Capital Works Inc.,0001099910-24-000036,2023-12-31,2024-01-16,1810915,90,2024-04-04 03:42:30.223997
1593600,Riverview Trust Co,0001593600-24-000001,2023-12-31,2024-01-24,98276176,101,2024-04-04 03:42:30.223997
1885319,"Roberts Wealth Advisors, LLC",0001754960-24-000030,2023-12-31,2024-01-17,642788,55,2024-04-04 03:42:30.223997
1846515,"Rodgers & Associates, LTD",0001172661-24-000428,2023-12-31,2024-02-02,737420554,87,2024-04-04 03:42:30.223997
1810099,"Royal Fund Management, LLC",0001172661-24-000485,2023-12-31,2024-02-06,903107945,299,2024-04-04 03:42:30.223997
1765515,S.E.E.D. Planning Group LLC,0001765515-24-000001,2023-12-31,2024-01-26,248126397,86,2024-04-04 03:42:30.223997
909151,SCHWARTZ INVESTMENT COUNSEL INC,0001398344-24-001106,2023-12-31,2024-01-26,2562137014,138,2024-04-04 03:42:30.223997
1426857,SIB LLC,0000909012-24-000006,2023-12-31,2024-01-18,195963561,18,2024-04-04 03:42:30.223997
1991983,"SILVIA MCCOLL WEALTH MANAGEMENT, LLC",0001991983-24-000001,2023-12-31,2024-01-10,111056785,104,2024-04-04 03:42:30.223997
1894302,SJS Investment Consulting Inc.,0001894302-24-000001,2023-12-31,2024-01-16,442072410,2042,2024-04-04 03:42:30.223997
811808,"SUMMIT FINANCIAL GROUP, INC.",0001437749-24-001259,2023-12-31,2024-01-12,261178758,250,2024-04-04 03:42:30.223997
1597099,Somerset Trust Co,0001597099-24-000001,2023-12-31,2024-01-08,228136688,185,2024-04-04 03:42:30.223997
1720346,Sturgeon Ventures LLP,0001720346-23-000009,2023-09-30,2023-10-17,75999539,43,2024-04-04 03:42:30.223997
1706669,"TPG Financial Advisors, LLC",0001706669-24-000001,2023-12-31,2024-01-10,208514084,54,2024-04-04 03:42:30.223997
1698632,Texas County & District Retirement System,0000950123-24-000383,2023-12-31,2024-01-26,86930450,1,2024-04-04 03:42:30.223997
1799425,WealthBridge Investment Counsel Inc.,0001799425-24-000001,2023-12-31,2024-01-17,250013,43,2024-04-04 03:42:30.223997
1310929,Willis Investment Counsel,0001310929-24-000001,2023-12-31,2024-01-11,1420751120,113,2024-04-04 03:42:30.223997
1791002,"Xcel Wealth Management, LLC",0001705819-24-000011,2023-12-31,2024-01-29,285168629,115,2024-04-04 03:42:30.223997
1665605,"3EDGE Asset Management, LP",0001172661-24-000237,2023-12-31,2024-01-16,1287781791,52,2024-04-04 03:42:30.223997
1056827,ARMSTRONG HENRY H ASSOCIATES INC,0001056827-24-000001,2023-12-31,2024-01-11,941227017,58,2024-04-04 03:42:30.223997
7773,ASSET PLANNING CORPORATION,0001951757-24-000072,2023-12-31,2024-01-18,129467450,41,2024-04-04 03:42:30.223997
1075444,Advanced Asset Management Advisors Inc,0001398344-24-001856,2023-12-31,2024-02-02,420801718,96,2024-04-04 03:42:30.223997
1964809,"AllGen Financial Advisors, Inc.",0001705819-24-000017,2023-12-31,2024-02-06,192271472,32,2024-04-04 03:42:30.223997
1802107,"Altus Wealth Management, LLC",0001802107-24-000001,2023-12-31,2024-01-25,167182905,39,2024-04-04 03:42:30.223997
1862965,Applied Capital LLC,0001862965-24-000002,2023-12-31,2024-01-23,178853141,41,2024-04-04 03:42:30.223997
1651960,"Arcus Capital Partners, LLC",0001651960-24-000001,2023-12-31,2024-01-23,284502778,107,2024-04-04 03:42:30.223997
1789382,"Arkfeld Wealth Strategies, L.L.C.",0001085146-24-000203,2023-12-31,2024-01-11,152508705,77,2024-04-04 03:42:30.223997
1535385,Artemis Investment Management LLP,0001535385-24-000001,2023-12-31,2024-01-17,6932269466,211,2024-04-04 03:42:30.223997
1831985,"Axiom Financial Strategies, LLC",0001951757-24-000247,2023-12-31,2024-02-13,154090530,35,2024-04-04 03:42:30.223997
1591379,BEACON FINANCIAL GROUP,0001591379-24-000002,2023-12-31,2024-02-23,819952288,311,2024-04-04 03:42:30.223997
894300,BENDER ROBERT & ASSOCIATES,0001085146-24-000590,2023-12-31,2024-01-31,396775142,50,2024-04-04 03:42:30.223997
1840740,BENNETT SELBY INVESTMENTS LP,0001840740-24-000001,2023-12-31,2024-01-08,195218303,61,2024-04-04 03:42:30.223997
1101250,BURKE & HERBERT BANK & TRUST CO,0001140361-24-001631,2023-12-31,2024-01-10,139216175,203,2024-04-04 03:42:30.223997
1850858,"Bard Financial Services, Inc.",0001850858-24-000001,2023-12-31,2024-02-09,891935955,234,2024-04-04 03:42:30.223997
1387818,Barton Investment Management,0001387818-24-000001,2023-12-31,2024-01-23,619461454,45,2024-04-04 03:42:30.223997
1788241,"Benchmark Wealth Management, LLC",0001788241-24-000001,2023-12-31,2024-01-19,169160715,47,2024-04-04 03:42:30.223997
1844108,"Bluesphere Advisors, LLC",0001951757-24-000182,2023-12-31,2024-02-05,161183544,87,2024-04-04 03:42:30.223997
1670903,Bridge Creek Capital Management LLC,0001670903-24-000001,2023-12-31,2024-01-22,287947,97,2024-04-04 03:42:30.223997
1671716,"Bristlecone Advisors, LLC",0001398344-24-001002,2023-12-31,2024-01-25,989599323,272,2024-04-04 03:42:30.223997
1904033,Buttonwood Financial Advisors Inc.,0001904033-24-000001,2023-12-31,2024-01-22,183482405,99,2024-04-04 03:42:30.223997
1800453,"CALIBER WEALTH MANAGEMENT, LLC",0001951757-23-000578,2023-09-30,2023-10-16,148686949,56,2024-04-04 03:42:30.223997
1808179,COLUMBIA ADVISORY PARTNERS LLC,0001808179-24-000002,2023-12-31,2024-01-10,97299595,63,2024-04-04 03:42:30.223997
1047142,COMMUNITY TRUST & INVESTMENT CO,0001047142-24-000001,2023-12-31,2024-01-11,1304887293,172,2024-04-04 03:42:30.223997
1582732,"Capital Investment Advisors, LLC",0001582732-24-000001,2023-12-31,2024-01-05,3987173248,626,2024-04-04 03:42:30.223997
1434845,Cardinal Capital Management,0001434845-24-000001,2023-12-31,2024-01-29,528096310,135,2024-04-04 03:42:30.223997
1844897,"Cassia Capital Partners, LLC",0001951757-24-000116,2023-12-31,2024-01-29,120455063,60,2024-04-04 03:42:30.223997
1910666,City State Bank,0001910666-24-000001,2023-12-31,2024-01-10,199530,680,2024-04-04 03:42:30.223997
1844568,"Clarus Group, Inc.",0001951757-24-000117,2023-12-31,2024-01-29,132166509,102,2024-04-04 03:42:30.223997
1727269,"Columbus Macro, LLC",0001085146-24-000360,2023-12-31,2024-01-19,253276210,175,2024-04-04 03:42:30.223997
1990951,"Corrigan Financial, Inc.",0001990951-24-000001,2023-12-31,2024-01-23,330302241,44,2024-04-04 03:42:30.223997
1482106,"Courage Miller Partners, LLC",0001085146-24-000351,2023-12-31,2024-01-19,264290252,75,2024-04-04 03:42:30.223997
1951283,"Crane Advisory, LLC",0001085146-24-000391,2023-12-31,2024-01-22,444340793,38,2024-04-04 03:42:30.223997
1836266,David J Yvars Group,0001085146-24-000113,2023-12-31,2024-01-10,124320829,74,2024-04-04 03:42:30.223997
1869456,"Dean, Jacobson Financial Services, LLC",0001085146-24-000845,2023-12-31,2024-02-08,117126626,10,2024-04-04 03:42:30.223997
1992316,"Dechtman Wealth Management, LLC",0001992316-24-000001,2023-12-31,2024-01-19,380230,56,2024-04-04 03:42:30.223997
1672594,"Douglas Lane & Associates, LLC",0001672594-24-000002,2023-12-31,2024-01-17,6490954434,248,2024-04-04 03:42:30.223997
1887441,ENZI WEALTH,0001887441-24-000004,2023-12-31,2024-02-14,208117149,58,2024-04-04 03:42:30.223997
1767602,"ERTS Wealth Advisors, LLC",0001951757-24-000102,2023-12-31,2024-01-23,463538963,87,2024-04-04 03:42:30.223997
1635342,"ETF Portfolio Partners, Inc.",0001635342-24-000001,2023-12-31,2024-01-18,298284654,48,2024-04-04 03:42:30.223997
1056825,EVERENCE CAPITAL MANAGEMENT INC,0001056825-24-000002,2023-12-31,2024-01-30,1401652,740,2024-04-04 03:42:30.223997
1472800,Eastover Investment Advisors LLC,0001472800-24-000001,2023-12-31,2024-01-18,189153027,44,2024-04-04 03:42:30.223997
1668155,"Edmonds Duncan Registered Investment Advisors, LLC",0001668155-24-000001,2023-12-31,2024-01-11,385007945,133,2024-04-04 03:42:30.223997
1770710,Enterprise Bank & Trust Co,0001770710-24-000001,2023-12-31,2024-01-09,280956408,122,2024-04-04 03:42:30.223997
1875953,"Epic Trust Investment Advisors, LLC",0001875953-24-000001,2023-12-31,2024-02-05,74622061,101,2024-04-04 03:42:30.223997
1907802,"Ervin Investment Management, LLC",0001907802-24-000001,2023-12-31,2024-01-11,130858942,35,2024-04-04 03:42:30.223997
1889147,Essex LLC,0001889147-24-000001,2023-12-31,2024-01-29,401933965,149,2024-04-04 03:42:30.223997
1752045,"Exeter Financial, LLC",0001752045-24-000001,2023-12-31,2024-01-16,206209869,88,2024-04-04 03:42:30.223997
1683754,FC Advisory LLC,0001683754-24-000001,2023-12-31,2024-01-03,258651482,97,2024-04-04 03:42:30.223997
1656282,First Affirmative Financial Network,0001656282-24-000001,2023-12-31,2024-01-08,175255799,242,2024-04-04 03:42:30.223997
1653926,First PREMIER Bank,0001653926-24-000001,2023-12-31,2024-01-17,356728,649,2024-04-04 03:42:30.223997
1769063,"Foster Victor Wealth Advisors, LLC",0001221073-24-000004,2023-12-31,2024-01-19,976958320,172,2024-04-04 03:42:30.223997
1438848,GAM Holding AG,0001172661-24-000308,2023-12-31,2024-01-23,1344493252,205,2024-04-04 03:42:30.223997
1907528,"GRAHAM CAPITAL WEALTH MANAGEMENT, LLC",0001951757-24-000126,2023-12-31,2024-01-29,37928577,37,2024-04-04 03:42:30.223997
1958743,"GUIDANCE CAPITAL, INC",0001958743-24-000002,2023-12-31,2024-01-31,251496711,171,2024-04-04 03:42:30.223997
1843566,"Greenhouse Wealth Management, LLC",0001951757-24-000022,2023-12-31,2024-01-12,123726776,55,2024-04-04 03:42:30.223997
1484205,"HALBERT HARGROVE GLOBAL ADVISORS, LLC",0001221073-24-000005,2023-12-31,2024-01-24,1456005355,117,2024-04-04 03:42:30.223997
922439,HARTFORD INVESTMENT MANAGEMENT CO,0000922439-24-000003,2023-12-31,2024-01-23,2681931968,498,2024-04-04 03:42:30.223997
1536430,HENGEHOLD CAPITAL MANAGEMENT LLC,0001085146-24-000352,2023-12-31,2024-01-19,844269652,179,2024-04-04 03:42:30.223997
1909319,"HERBST GROUP, LLC",0001951757-24-000046,2023-12-31,2024-01-12,155916465,61,2024-04-04 03:42:30.223997
1909798,HILL ISLAND FINANCIAL LLC,0001951757-24-000079,2023-12-31,2024-01-18,293383343,71,2024-04-04 03:42:30.223997
1786241,"HILLTOP WEALTH ADVISORS, LLC",0001786241-24-000001,2023-12-31,2024-01-17,175401503,49,2024-04-04 03:42:30.223997
